0, 819, 941, 1, 1
235474, 6, 125, 1, 1
285474, 5, 126, 1, 1
335474, 5, 126, 1, 1
360474, 253, 130, 1, 1
385474, 253, 129, 1, 1
410474, 252, 142, 1, 1
435474, 253, 145, 1, 1
460474, 252, 144, 1, 1
510474, 5, 144, 1, 1
535474, 252, 146, 1, 1
560474, 252, 141, 1, 1
610474, 6, 143, 1, 1
660474, 5, 253, 1, 1
685474, 253, 252, 1, 1
735474, 5, 252, 1, 1
760474, 253, 253, 1, 1
810474, 5, 252, 1, 1
860474, 5, 251, 1, 1
910474, 4, 252, 1, 1
935474, 253, 252, 1, 1
985474, 5, 253, 1, 1
1010474, 253, 252, 1, 1
1060474, 5, 252, 1, 1
1085474, 253, 253, 1, 1
1135474, 5, 252, 1, 1
1160474, 253, 253, 1, 1
1185474, 253, 252, 1, 1
1235474, 5, 252, 1, 1
1260474, 257, 253, 1, 1
1285474, 253, 252, 1, 1
1310474, 253, 252, 1, 1
1335474, 253, 252, 1, 1
1385474, 5, 252, 1, 1
1435474, 5, 252, 1, 1
1485474, 5, 251, 1, 1
1510474, 259, 252, 1, 1
1535474, 258, 252, 1, 1
1560474, 254, 252, 1, 1
1585474, 256, 251, 1, 1
1635474, 5, 252, 1, 1
1660474, 253, 252, 1, 1
1710474, 6, 252, 1, 1
1760474, 5, 252, 1, 1
1810474, 5, 251, 1, 1
1835474, 252, 252, 1, 1
1885474, 5, 254, 1, 1
1910474, 253, 253, 1, 1
1960474, 6, 253, 1, 1
2010474, 6, 252, 1, 1
2060474, 5, 252, 1, 1
2110474, 5, 253, 1, 1
2160474, 5, 253, 1, 1
2210474, 5, 126, 1, 1
2260474, 5, 126, 1, 1
2310474, 5, 127, 1, 1
2360474, 7, 253, 1, 1
2410474, 6, 253, 1, 1
2435474, 254, 253, 1, 1
2460474, 253, 252, 1, 1
2510474, 5, 252, 1, 1
2560474, 6, 124, 1, 1
2585474, 255, 255, 1, 1
2610474, 254, 252, 1, 1
2635474, 254, 253, 1, 1
2660474, 254, 215, 1, 1
2685474, 253, 125, 1, 1
2710474, 254, 253, 1, 1
2760474, 6, 126, 1, 1
2810474, 5, 126, 1, 1
2835474, 255, 253, 1, 1
2860474, 254, 253, 1, 1
2910474, 6, 126, 1, 1
2960474, 5, 125, 1, 1
3010474, 5, 125, 1, 1
3060474, 5, 125, 1, 1
3110474, 5, 125, 1, 1
3160474, 5, 125, 1, 1
3185474, 126, 123, 1, 1
3210474, 127, 122, 1, 1
3235474, 123, 122, 1, 1
3260474, 124, 123, 1, 1
3285474, 124, 122, 1, 1
3310474, 127, 122, 1, 1
3335474, 142, 124, 1, 1
3360474, 125, 123, 1, 1
3385474, 125, 123, 1, 1
3410474, 125, 123, 1, 1
3435474, 125, 123, 1, 1
3460474, 125, 124, 1, 1
3485474, 126, 122, 1, 1
3510474, 124, 124, 1, 1
3535474, 124, 123, 1, 1
3560474, 142, 122, 1, 1
3585474, 144, 122, 1, 1
3610474, 127, 122, 1, 1
3635474, 141, 122, 1, 1
3660474, 125, 124, 1, 1
3685474, 124, 123, 1, 1
3710474, 124, 122, 1, 1
3735474, 144, 123, 1, 1
3760474, 126, 122, 1, 1
3810474, 5, 123, 1, 1
3835474, 124, 123, 1, 1
3885474, 5, 124, 1, 1
3910474, 125, 123, 1, 1
3935474, 143, 123, 1, 1
3960474, 125, 124, 1, 1
3985474, 142, 123, 1, 1
4010474, 125, 123, 1, 1
4035474, 142, 123, 1, 1
4060474, 142, 124, 1, 1
4085474, 143, 123, 1, 1
4110474, 141, 125, 1, 1
4135474, 142, 123, 1, 1
4160474, 142, 123, 1, 1
4185474, 125, 124, 1, 1
4210474, 141, 123, 1, 1
4235474, 141, 124, 1, 1
4260474, 125, 122, 1, 1
4285474, 124, 123, 1, 1
4310474, 125, 122, 1, 1
4360474, 5, 123, 1, 1
4385474, 125, 123, 1, 1
4410474, 125, 122, 1, 1
4435474, 123, 124, 1, 1
4460474, 124, 124, 1, 1
4485474, 142, 125, 1, 1
4510474, 19, 123, 1, 1
4535474, 19, 123, 1, 1
4560474, 18, 123, 1, 1
4585474, 19, 123, 1, 1
4610474, 18, 123, 1, 1
4635474, 18, 125, 1, 1
4660474, 19, 124, 1, 1
4685474, 124, 125, 1, 1
4710474, 125, 19, 1, 1
4735474, 141, 18, 1, 1
4760474, 18, 18, 1, 1
4785474, 17, 18, 1, 1
4810474, 17, 18, 1, 1
4835474, 16, 18, 1, 1
4860474, 17, 17, 1, 1
4885474, 141, 18, 1, 1
4910474, 143, 20, 1, 1
4960474, 5, 124, 1, 1
4985474, 16, 21, 1, 1
5010474, 16, 18, 1, 1
5035474, 15, 17, 1, 1
5060474, 15, 17, 1, 1
5085474, 15, 17, 1, 1
5110474, 15, 16, 1, 1
5135474, 15, 18, 1, 1
5160474, 14, 20, 1, 1
5185474, 14, 15, 1, 1
5210474, 13, 13, 1, 1
5235474, 13, 12, 1, 1
5285474, 5, 12, 1, 1
5335474, 6, 13, 1, 1
5385474, 6, 12, 1, 1
5435474, 5, 12, 1, 1
5485474, 5, 12, 1, 1
5535474, 4, 14, 1, 1
5585474, 5, 14, 1, 1
5635474, 5, 12, 1, 1
5685474, 5, 12, 1, 1
5710474, 14, 125, 1, 1
5735474, 13, 124, 1, 1
5760474, 13, 124, 1, 1
5785474, 12, 124, 1, 1
5810474, 11, 14, 1, 1
5835474, 11, 12, 1, 1
5860474, 11, 12, 1, 1
5885474, 11, 14, 1, 1
5910474, 11, 12, 1, 1
5935474, 11, 10, 1, 1
5960474, 11, 10, 1, 1
5985474, 11, 10, 1, 1
6010474, 11, 10, 1, 1
6035474, 11, 10, 1, 1
6060474, 11, 10, 1, 1
6085474, 11, 10, 1, 1
6110474, 11, 10, 1, 1
6135474, 11, 10, 1, 1
6160474, 11, 11, 1, 1
6185474, 10, 11, 1, 1
6210474, 10, 11, 1, 1
6235474, 10, 11, 1, 1
6260474, 11, 11, 1, 1
6285474, 11, 11, 1, 1
6310474, 11, 11, 1, 1
6335474, 11, 11, 1, 1
6360474, 10, 11, 1, 1
6385474, 11, 11, 1, 1
6410474, 11, 10, 1, 1
6435474, 11, 10, 1, 1
6460474, 10, 11, 1, 1
6485474, 10, 11, 1, 1
6510474, 10, 11, 1, 1
6535474, 11, 12, 1, 1
6560474, 11, 12, 1, 1
6585474, 10, 12, 1, 1
6610474, 11, 11, 1, 1
6635474, 11, 11, 1, 1
6660474, 11, 11, 1, 1
6685474, 11, 11, 1, 1
6710474, 11, 10, 1, 1
6735474, 11, 10, 1, 1
6760474, 11, 10, 1, 1
6785474, 11, 11, 1, 1
6810474, 11, 11, 1, 1
6835474, 11, 11, 1, 1
6860474, 11, 11, 1, 1
6885474, 11, 11, 1, 1
6910474, 11, 11, 1, 1
6935474, 11, 11, 1, 1
6960474, 11, 11, 1, 1
6985474, 11, 11, 1, 1
7010474, 11, 11, 1, 1
7035474, 11, 11, 1, 1
7060474, 11, 10, 1, 1
7085474, 11, 10, 1, 1
7110474, 11, 10, 1, 1
7135474, 11, 11, 1, 1
7160474, 11, 11, 1, 1
7185474, 11, 11, 1, 1
7210474, 11, 11, 1, 1
7235474, 11, 11, 1, 1
7260474, 11, 10, 1, 1
7285474, 12, 10, 1, 1
7310474, 12, 11, 1, 1
7335474, 12, 11, 1, 1
7360474, 12, 10, 1, 1
7385474, 12, 11, 1, 1
7410474, 13, 11, 1, 1
7435474, 13, 11, 1, 1
7460474, 14, 11, 1, 1
7485474, 15, 12, 1, 1
7510474, 15, 12, 1, 1
7535474, 142, 16, 1, 1
7560474, 144, 124, 1, 1
7585474, 143, 142, 1, 1
7610474, 144, 124, 1, 1
7635474, 142, 141, 1, 1
7660474, 145, 144, 1, 1
7685474, 143, 142, 1, 1
7710474, 16, 21, 1, 1
7735474, 16, 30, 1, 1
7760474, 16, 143, 1, 1
7785474, 15, 127, 1, 1
7810474, 15, 125, 1, 1
7835474, 16, 143, 1, 1
7860474, 16, 142, 1, 1
7885474, 16, 124, 1, 1
7910474, 16, 125, 1, 1
7935474, 16, 123, 1, 1
7960474, 16, 125, 1, 1
7985474, 16, 123, 1, 1
8010474, 16, 124, 1, 1
8035474, 16, 123, 1, 1
8060474, 17, 18, 1, 1
8085474, 17, 18, 1, 1
8110474, 17, 18, 1, 1
8135474, 17, 19, 1, 1
8160474, 18, 17, 1, 1
8185474, 17, 17, 1, 1
8210474, 17, 18, 1, 1
8235474, 17, 17, 1, 1
8260474, 18, 18, 1, 1
8285474, 17, 17, 1, 1
8310474, 17, 17, 1, 1
8335474, 17, 18, 1, 1
8360474, 18, 18, 1, 1
8385474, 18, 18, 1, 1
8410474, 18, 19, 1, 1
8435474, 18, 18, 1, 1
8460474, 18, 19, 1, 1
8485474, 19, 19, 1, 1
8510474, 19, 19, 1, 1
8535474, 19, 19, 1, 1
8560474, 19, 19, 1, 1
8585474, 19, 19, 1, 1
8610474, 20, 20, 1, 1
8635474, 20, 20, 1, 1
8660474, 20, 21, 1, 1
8685474, 20, 20, 1, 1
8710474, 21, 21, 1, 1
8735474, 21, 22, 1, 1
8760474, 21, 22, 1, 1
8785474, 21, 21, 1, 1
8810474, 21, 22, 1, 1
8835474, 22, 27, 1, 1
8860474, 142, 22, 1, 1
8885474, 142, 23, 1, 1
8910474, 143, 24, 1, 1
8935474, 143, 22, 1, 1
8960474, 144, 123, 1, 1
9010474, 6, 123, 1, 1
9035474, 22, 124, 1, 1
9060474, 22, 123, 1, 1
9085474, 22, 123, 1, 1
9110474, 21, 123, 1, 1
9135474, 22, 124, 1, 1
9160474, 22, 123, 1, 1
9185474, 22, 123, 1, 1
9210474, 22, 123, 1, 1
9235474, 22, 123, 1, 1
9260474, 22, 124, 1, 1
9285474, 22, 123, 1, 1
9310474, 22, 124, 1, 1
9360474, 5, 123, 1, 1
9410474, 4, 124, 1, 1
9435474, 25, 25, 1, 1
9460474, 24, 25, 1, 1
9510474, 4, 25, 1, 1
9560474, 5, 25, 1, 1
9585474, 25, 25, 1, 1
9610474, 23, 26, 1, 1
9635474, 23, 28, 1, 1
9660474, 24, 30, 1, 1
9685474, 24, 29, 1, 1
9710474, 24, 124, 1, 1
9735474, 24, 30, 1, 1
9760474, 25, 27, 1, 1
9785474, 25, 27, 1, 1
9810474, 25, 27, 1, 1
9835474, 25, 29, 1, 1
9860474, 25, 31, 1, 1
9885474, 25, 123, 1, 1
9910474, 25, 124, 1, 1
9935474, 25, 123, 1, 1
9960474, 26, 124, 1, 1
9985474, 25, 124, 1, 1
10010474, 26, 123, 1, 1
10035474, 26, 123, 1, 1
10060474, 27, 123, 1, 1
10085474, 26, 124, 1, 1
10110474, 26, 123, 1, 1
10135474, 27, 123, 1, 1
10160474, 27, 123, 1, 1
10185474, 27, 124, 1, 1
10210474, 26, 124, 1, 1
10235474, 27, 123, 1, 1
10260474, 27, 123, 1, 1
10285474, 28, 124, 1, 1
10310474, 144, 122, 1, 1
10360474, 5, 123, 1, 1
10410474, 4, 122, 1, 1
10460474, 5, 33, 1, 1
10510474, 5, 32, 1, 1
10535474, 30, 32, 1, 1
10560474, 142, 31, 1, 1
10610474, 5, 35, 1, 1
10635474, 30, 122, 1, 1
10660474, 31, 122, 1, 1
10685474, 125, 123, 1, 1
10735474, 5, 123, 1, 1
10785474, 6, 32, 1, 1
10835474, 5, 31, 1, 1
10885474, 6, 32, 1, 1
10935474, 5, 32, 1, 1
10960474, 143, 33, 1, 1
11010474, 32, 33, 1, 1
11035474, 34, 32, 1, 1
11060474, 124, 32, 1, 1
11085474, 143, 39, 1, 1
11135474, 5, 122, 1, 1
11185474, 6, 124, 1, 1
11235474, 6, 123, 1, 1
11260474, 143, 122, 1, 1
11285474, 142, 122, 1, 1
11335474, 5, 36, 1, 1
11360474, 143, 36, 1, 1
11385474, 36, 35, 1, 1
11410474, 35, 35, 1, 1
11435474, 35, 34, 1, 1
11460474, 35, 35, 1, 1
11485474, 36, 35, 1, 1
11535474, 6, 35, 1, 1
11585474, 6, 36, 1, 1
11635474, 5, 36, 1, 1
11660474, 36, 35, 1, 1
11685474, 35, 35, 1, 1
11710474, 123, 36, 1, 1
11735474, 143, 36, 1, 1
11760474, 142, 37, 1, 1
11785474, 143, 39, 1, 1
11810474, 144, 40, 1, 1
11835474, 124, 40, 1, 1
11860474, 126, 122, 1, 1
11910474, 5, 122, 1, 1
11960474, 5, 123, 1, 1
12010474, 5, 122, 1, 1
12060474, 4, 125, 1, 1
12085474, 123, 123, 1, 1
12110474, 125, 123, 1, 1
12135474, 124, 124, 1, 1
12160474, 126, 124, 1, 1
12185474, 144, 124, 1, 1
12210474, 38, 122, 1, 1
12235474, 36, 39, 1, 1
12260474, 36, 37, 1, 1
12285474, 37, 36, 1, 1
12335474, 5, 37, 1, 1
12360474, 37, 37, 1, 1
12385474, 37, 38, 1, 1
12410474, 37, 38, 1, 1
12435474, 37, 37, 1, 1
12460474, 124, 38, 1, 1
12510474, 4, 37, 1, 1
12535474, 143, 37, 1, 1
12560474, 145, 37, 1, 1
12585474, 143, 37, 1, 1
12610474, 143, 37, 1, 1
12635474, 142, 37, 1, 1
12660474, 144, 38, 1, 1
12685474, 143, 38, 1, 1
12710474, 143, 38, 1, 1
12735474, 143, 37, 1, 1
12760474, 145, 38, 1, 1
12810474, 5, 37, 1, 1
12835474, 145, 37, 1, 1
12885474, 5, 36, 1, 1
12910474, 38, 36, 1, 1
12935474, 36, 36, 1, 1
12960474, 124, 35, 1, 1
12985474, 144, 35, 1, 1
13010474, 142, 35, 1, 1
13035474, 142, 122, 1, 1
13060474, 144, 122, 1, 1
13085474, 144, 122, 1, 1
13110474, 144, 123, 1, 1
13135474, 124, 123, 1, 1
13160474, 124, 122, 1, 1
13185474, 143, 123, 1, 1
13210474, 142, 33, 1, 1
13235474, 125, 32, 1, 1
13260474, 125, 33, 1, 1
13285474, 123, 124, 1, 1
13310474, 32, 122, 1, 1
13335474, 31, 122, 1, 1
13360474, 31, 122, 1, 1
13385474, 30, 122, 1, 1
13410474, 30, 122, 1, 1
13435474, 30, 122, 1, 1
13460474, 31, 34, 1, 1
13485474, 124, 32, 1, 1
13510474, 31, 30, 1, 1
13535474, 29, 30, 1, 1
13560474, 28, 29, 1, 1
13585474, 29, 29, 1, 1
13635474, 5, 29, 1, 1
13660474, 124, 30, 1, 1
13710474, 5, 28, 1, 1
13760474, 4, 123, 1, 1
13810474, 5, 26, 1, 1
13835474, 26, 25, 1, 1
13860474, 25, 25, 1, 1
13885474, 25, 25, 1, 1
13910474, 24, 24, 1, 1
13935474, 24, 24, 1, 1
13960474, 24, 24, 1, 1
13985474, 24, 24, 1, 1
14010474, 23, 27, 1, 1
14035474, 22, 26, 1, 1
14060474, 22, 25, 1, 1
14085474, 21, 24, 1, 1
14110474, 22, 24, 1, 1
14135474, 21, 26, 1, 1
14160474, 21, 123, 1, 1
14185474, 21, 124, 1, 1
14210474, 20, 124, 1, 1
14235474, 20, 122, 1, 1
14260474, 20, 123, 1, 1
14285474, 19, 26, 1, 1
14310474, 19, 23, 1, 1
14335474, 19, 26, 1, 1
14360474, 18, 26, 1, 1
14385474, 18, 123, 1, 1
14410474, 18, 122, 1, 1
14435474, 18, 125, 1, 1
14460474, 18, 124, 1, 1
14485474, 18, 123, 1, 1
14510474, 17, 144, 1, 1
14535474, 17, 20, 1, 1
14560474, 17, 18, 1, 1
14585474, 17, 17, 1, 1
14610474, 17, 17, 1, 1
14635474, 16, 16, 1, 1
14660474, 17, 16, 1, 1
14685474, 143, 16, 1, 1
14710474, 142, 17, 1, 1
14735474, 143, 17, 1, 1
14785474, 5, 145, 1, 1
14810474, 144, 28, 1, 1
14835474, 143, 17, 1, 1
14860474, 144, 14, 1, 1
14885474, 143, 13, 1, 1
14910474, 13, 13, 1, 1
14935474, 13, 13, 1, 1
14960474, 12, 12, 1, 1
14985474, 12, 12, 1, 1
15010474, 11, 13, 1, 1
15035474, 12, 12, 1, 1
15060474, 12, 12, 1, 1
15085474, 12, 11, 1, 1
15110474, 12, 11, 1, 1
15135474, 13, 11, 1, 1
15160474, 13, 11, 1, 1
15185474, 13, 11, 1, 1
15210474, 13, 11, 1, 1
15235474, 13, 11, 1, 1
15260474, 12, 12, 1, 1
15285474, 145, 12, 1, 1
15310474, 144, 11, 1, 1
15335474, 144, 11, 1, 1
15385474, 4, 11, 1, 1
15410474, 143, 10, 1, 1
15460474, 5, 11, 1, 1
15485474, 11, 10, 1, 1
15510474, 10, 11, 1, 1
15535474, 10, 12, 1, 1
15560474, 10, 10, 1, 1
15585474, 9, 10, 1, 1
15610474, 9, 11, 1, 1
15635474, 9, 11, 1, 1
15660474, 9, 11, 1, 1
15685474, 10, 11, 1, 1
15710474, 10, 10, 1, 1
15735474, 10, 11, 1, 1
15760474, 10, 12, 1, 1
15785474, 10, 11, 1, 1
15810474, 11, 10, 1, 1
15835474, 12, 12, 1, 1
15860474, 11, 11, 1, 1
15885474, 12, 11, 1, 1
15935474, 5, 14, 1, 1
15985474, 5, 13, 1, 1
16035474, 5, 143, 1, 1
16085474, 4, 142, 1, 1
16135474, 5, 19, 1, 1
16185474, 4, 13, 1, 1
16210474, 13, 13, 1, 1
16235474, 12, 13, 1, 1
16260474, 12, 12, 1, 1
16285474, 12, 12, 1, 1
16310474, 13, 13, 1, 1
16335474, 12, 13, 1, 1
16360474, 13, 12, 1, 1
16385474, 13, 12, 1, 1
16410474, 13, 12, 1, 1
16435474, 141, 12, 1, 1
16460474, 141, 13, 1, 1
16485474, 145, 12, 1, 1
16510474, 15, 12, 1, 1
16535474, 14, 13, 1, 1
16560474, 13, 13, 1, 1
16585474, 13, 16, 1, 1
16610474, 142, 14, 1, 1
16635474, 142, 15, 1, 1
16660474, 145, 126, 1, 1
16685474, 142, 16, 1, 1
16710474, 142, 18, 1, 1
16735474, 16, 18, 1, 1
16760474, 16, 16, 1, 1
16785474, 16, 17, 1, 1
16810474, 15, 18, 1, 1
16835474, 15, 123, 1, 1
16860474, 16, 123, 1, 1
16885474, 16, 143, 1, 1
16910474, 15, 123, 1, 1
16935474, 15, 17, 1, 1
16960474, 16, 16, 1, 1
16985474, 16, 17, 1, 1
17010474, 16, 16, 1, 1
17035474, 16, 16, 1, 1
17060474, 16, 17, 1, 1
17085474, 16, 17, 1, 1
17110474, 17, 17, 1, 1
17135474, 17, 18, 1, 1
17160474, 18, 18, 1, 1
17185474, 142, 18, 1, 1
17210474, 142, 18, 1, 1
17235474, 142, 18, 1, 1
17260474, 142, 18, 1, 1
17285474, 142, 19, 1, 1
17310474, 20, 19, 1, 1
17335474, 19, 19, 1, 1
17360474, 20, 19, 1, 1
17385474, 19, 20, 1, 1
17410474, 19, 20, 1, 1
17435474, 19, 21, 1, 1
17460474, 20, 24, 1, 1
17485474, 20, 123, 1, 1
17510474, 20, 123, 1, 1
17535474, 21, 24, 1, 1
17560474, 21, 23, 1, 1
17585474, 21, 22, 1, 1
17610474, 22, 22, 1, 1
17635474, 22, 23, 1, 1
17660474, 22, 23, 1, 1
17685474, 23, 23, 1, 1
17710474, 23, 24, 1, 1
17735474, 23, 24, 1, 1
17760474, 24, 27, 1, 1
17785474, 24, 122, 1, 1
17810474, 25, 122, 1, 1
17835474, 26, 29, 1, 1
17860474, 142, 26, 1, 1
17885474, 143, 25, 1, 1
17910474, 142, 25, 1, 1
17935474, 144, 26, 1, 1
17960474, 142, 26, 1, 1
17985474, 144, 26, 1, 1
18010474, 143, 26, 1, 1
18035474, 143, 27, 1, 1
18085474, 6, 27, 1, 1
18135474, 5, 27, 1, 1
18160474, 126, 27, 1, 1
18210474, 5, 28, 1, 1
18235474, 123, 27, 1, 1
18260474, 125, 28, 1, 1
18285474, 29, 28, 1, 1
18310474, 29, 29, 1, 1
18335474, 29, 29, 1, 1
18360474, 30, 30, 1, 1
18385474, 30, 30, 1, 1
18410474, 30, 31, 1, 1
18435474, 30, 32, 1, 1
18460474, 30, 121, 1, 1
18485474, 123, 122, 1, 1
18510474, 122, 121, 1, 1
18535474, 124, 121, 1, 1
18560474, 31, 121, 1, 1
18585474, 32, 123, 1, 1
18610474, 122, 123, 1, 1
18635474, 32, 36, 1, 1
18660474, 32, 34, 1, 1
18685474, 32, 33, 1, 1
18710474, 122, 32, 1, 1
18735474, 122, 33, 1, 1
18760474, 122, 33, 1, 1
18785474, 122, 33, 1, 1
18810474, 122, 33, 1, 1
18835474, 124, 34, 1, 1
18860474, 123, 35, 1, 1
18885474, 123, 35, 1, 1
18910474, 122, 35, 1, 1
18935474, 123, 38, 1, 1
18960474, 123, 122, 1, 1
18985474, 122, 122, 1, 1
19010474, 123, 122, 1, 1
19035474, 122, 40, 1, 1
19060474, 124, 36, 1, 1
19085474, 122, 37, 1, 1
19110474, 122, 36, 1, 1
19135474, 122, 37, 1, 1
19160474, 122, 37, 1, 1
19185474, 123, 39, 1, 1
19210474, 122, 122, 1, 1
19235474, 122, 123, 1, 1
19260474, 122, 122, 1, 1
19285474, 121, 39, 1, 1
19310474, 121, 39, 1, 1
19335474, 124, 40, 1, 1
19360474, 124, 40, 1, 1
19385474, 122, 122, 1, 1
19410474, 123, 41, 1, 1
19435474, 122, 42, 1, 1
19460474, 123, 41, 1, 1
19485474, 39, 122, 1, 1
19510474, 122, 123, 1, 1
19535474, 123, 122, 1, 1
19560474, 122, 122, 1, 1
19585474, 123, 120, 1, 1
19610474, 122, 122, 1, 1
19635474, 121, 121, 1, 1
19660474, 122, 122, 1, 1
19685474, 122, 121, 1, 1
19710474, 122, 122, 1, 1
19735474, 125, 121, 1, 1
19760474, 123, 121, 1, 1
19785474, 122, 121, 1, 1
19810474, 122, 121, 1, 1
19835474, 122, 121, 1, 1
19885474, 5, 42, 1, 1
19910474, 121, 42, 1, 1
19935474, 123, 43, 1, 1
